instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
9997,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0.25,1,0.32,0.3333,0.36,0,58,267,325,130.9136691
9998,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0.25,1,0.34,0.3485,0.31,0,68,263,331,131.0265634
9999,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.25,1,0.36,0.3485,0.29,0,72,281,353,131.1704483
10000,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0.25,1,0.36,0.3333,0.32,0.2537,64,275,339,131.3408965
10001,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0.25,1,0.36,0.3485,0.32,0.2239,46,241,287,131.5190924
10002,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0.25,1,0.34,0.3182,0.36,0.2836,17,199,216,131.6757056
10003,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0.25,1,0.34,0.3333,0.34,0.1642,13,130,143,131.7941339
10004,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0.25,1,0.32,0.3182,0.42,0.1642,9,79,88,131.8716104
10005,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0.25,1,0.3,0.303,0.45,0.1343,8,75,83,131.9180963
10006,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0.25,1,0.3,0.2879,0.42,0.2239,3,68,71,131.9529607
10007,2012/2/26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0.25,1,0.26,0.2576,0.56,0.1642,5,59,64,131.9413392
10008,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.25,1,0.26,0.2424,0.6,0.2537,2,27,29,131.8533481
10009,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.25,1,0.26,0.2576,0.65,0.2239,0,6,6,131.6480354
10010,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.25,1,0.26,0.2273,0.7,0.2985,0,4,4,131.5224128
10011,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2424,0.75,0.1642,0,2,2,131.4681793
10012,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0.25,1,0.22,0.2273,0.8,0.1343,0,1,1,131.4006641
10013,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.25,1,0.22,0.2273,0.8,0.1343,0,16,16,131.3087991
10014,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2273,0.7,0.2537,1,89,90,131.2473713
10015,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2273,0.6,0.2239,2,278,280,131.2230216
10016,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2424,0.6,0,14,514,528,131.2944106
10017,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.25,1,0.26,0.2576,0.6,0.194,11,219,230,131.4720531
10018,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.25,1,0.32,0.303,0.45,0.2537,16,88,104,131.3790814
10019,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.25,1,0.36,0.3333,0.43,0.2537,11,92,103,131.2252352
10020,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.25,1,0.4,0.4091,0.37,0.2985,13,164,177,131.134477
10021,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.25,1,0.4,0.4091,0.43,0.2836,23,159,182,131.1433315
10022,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.25,1,0.46,0.4545,0.36,0.2836,24,134,158,131.1671278
10023,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.25,0.4179,24,150,174,131.1953514
10024,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.26,0.4478,20,266,286,131.2589928
10025,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.24,0.4478,26,503,529,131.4050913
10026,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.27,0.4179,10,517,527,131.6934145
10027,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.5,0.4848,0.29,0.3881,16,318,334,131.9839513
10028,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,1,0,0,0,0,1,1,0.25,1,0.48,0.4697,0.33,0.3582,11,208,219,132.1671278
10029,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,1,0,0,0,0,1,1,0.25,1,0.46,0.4545,0.36,0.2836,14,181,195,132.2861096
10030,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,1,0,0,0,0,1,1,0.25,1,0.44,0.4394,0.44,0.2537,9,83,92,132.3796348
10031,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0.25,1,0.42,0.4242,0.5,0.1642,6,50,56,132.3824018
10032,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.54,0.1343,0,10,10,132.2767017
10033,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0.25,1,0.38,0.3939,0.62,0.1642,0,6,6,132.0237963
10034,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.54,0.1045,1,2,3,131.8948533
10035,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.32,0.3582,0,6,6,131.8179303
10036,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.2879,0.42,0.3582,0,2,2,131.7576093
10037,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.2879,0.42,0.3582,1,20,21,131.679026
10038,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,1,0,0,0,2,1,0.25,1,0.3,0.2727,0.45,0.3284,1,100,101,131.6170448
10039,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,0,0,0,2,1,0.25,1,0.28,0.2576,0.45,0.2985,12,313,325,131.5893747
10040,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0.25,1,0.26,0.2424,0.48,0.2836,16,543,559,131.6768124
10041,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,1,0,0,0,2,1,0.25,1,0.28,0.2576,0.45,0.3582,7,225,232,131.8505811
10042,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,0,1,0,0,0,2,1,0.25,1,0.3,0.2727,0.42,0.2985,14,118,132,131.7598229
10043,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3182,0.36,0.2537,8,155,163,131.6170448
10044,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,0,1,0,0,0,2,1,0.25,1,0.36,0.3485,0.34,0.1343,19,164,183,131.5589375
10045,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,1,0,0,0,2,1,0.25,1,0.36,0.3636,0.32,0.1045,16,174,190,131.5633647
10046,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.28,0.1045,13,121,134,131.5832872
10047,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0.0896,17,149,166,131.5998893
10048,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.28,0.0896,17,270,287,131.6635307
10049,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0.0896,33,497,530,131.7946873
10050,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.28,0.1642,17,432,449,132.0769231
10051,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0,15,291,306,132.3215274
10052,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.3,0.1343,2,202,204,132.4892086
10053,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3485,0.46,0.1045,10,178,188,132.5987825
10054,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3485,0.46,0.1045,6,95,101,132.6895407
10055,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.303,0.53,0.2239,4,61,65,132.6945213
10056,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.25,1,0.32,0.3333,0.53,0.1045,2,30,32,132.5877144
10057,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.25,1,0.32,0.3333,0.49,0.1045,0,6,6,132.352518
10058,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0.25,1,0.3,0.2879,0.56,0.2239,0,4,4,132.2008854
10059,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,3,1,0.25,1,0.28,0.303,0.7,0.0896,0,2,2,132.1427781
10060,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0.25,1,0.26,0.2879,0.75,0.0896,0,29,29,132.0691754
10061,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,1,0,0,3,1,0.5,2,0.28,0.303,0.75,0.0896,4,100,104,131.9983398
10062,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,1,0,0,3,1,0.5,2,0.26,0.2727,0.81,0.1343,11,242,253,131.9651356
10063,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,1,0,0,3,1,0.5,2,0.28,0.2879,0.75,0.1045,2,114,116,132.0320974
10064,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.303,0.81,0.1642,5,33,38,132.0509131
10065,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.303,0.81,0.1642,0,10,10,131.9994466
10066,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.2879,0.87,0.194,1,9,10,131.8256779
10067,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,0,0,1,0,0,3,1,0.75,3,0.32,0.303,0.93,0.3284,1,69,70,131.6225789
10068,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,0,1,0,0,3,1,0.5,2,0.36,0.3333,0.93,0.3582,4,72,76,131.5024903
10069,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,0,0,1,0,0,3,1,0.5,2,0.36,0.3333,0.93,0.3582,2,54,56,131.4222468
10070,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.82,0.2836,3,87,90,131.3674599
10071,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,0,0,1,0,0,3,1,0.75,3,0.4,0.4091,0.82,0.2239,5,162,167,131.3486442
10072,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.87,0.1642,7,246,253,131.3779745
10073,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,0,0,1,0,0,3,1,0.75,3,0.4,0.4091,0.87,0,11,181,192,131.4781406
10074,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.87,0.1045,0,102,102,131.5672385
10075,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.88,0.1642,2,95,97,131.6109574
10076,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.88,0.1642,0,39,39,131.6618705
10077,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.94,0.2537,2,53,55,131.6806862
10078,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.94,0.2537,3,30,33,131.6967349
10079,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0.5,2,0.42,0.4242,0.94,0,1,10,11,131.6696182
10080,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0.75,3,0.46,0.4545,0.94,0.1045,0,12,12,131.5478694
10081,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,4,1,0.5,2,0.46,0.4545,0.94,0.2836,0,6,6,131.3004981
10082,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,0,4,1,0.25,1,0.46,0.4545,0.94,0.2239,0,3,3,131.1693414
10083,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.88,0.194,0,5,5,131.0979524
10084,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.88,0.1642,0,18,18,131.0210293
10085,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,1,0,4,1,0.5,2,0.42,0.4242,0.94,0,2,107,109,130.9352518
10086,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,0,1,0,4,1,0.5,2,0.44,0.4394,0.94,0.1343,8,296,304,130.9197565
10087,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,1,0,4,1,0.25,1,0.42,0.4242,0.94,0.1343,15,579,594,131.0171555
10088,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,1,0,4,1,0.25,1,0.46,0.4545,0.77,0.2537,5,281,286,131.2612064
10089,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,1,0,4,1,0.25,1,0.52,0.5,0.55,0.1642,11,122,133,131.2955174
10090,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.43,0.194,19,149,168,131.1671278
10091,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.37,0.2239,16,204,220,131.0968456
10092,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.32,0.2537,24,187,211,131.100166
10093,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.35,0.2239,37,174,211,131.1328168
10094,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,0,0,0,1,0,4,1,0.25,1,0.6,0.6212,0.31,0.2537,31,192,223,131.1931378
10095,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,16,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.32,0.2985,38,323,361,131.257886
10096,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,17,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.35,0.2985,49,551,600,131.4161594
10097,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,18,0,0,0,0,0,1,0,4,1,0.25,1,0.54,0.5152,0.34,0.3582,27,498,525,131.7138904
10098,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,19,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.41,0.3284,11,317,328,131.9806309
10099,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,1,0,4,1,0.25,1,0.44,0.4394,0.44,0.4179,12,242,254,132.1300498
10100,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,1,0,4,1,0.25,1,0.42,0.4242,0.47,0.4627,7,190,197,132.2562258
10101,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,1,0,4,1,0.25,1,0.38,0.3939,0.5,0.2537,3,123,126,132.3602656
10102,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.25,1,0.36,0.3485,0.5,0.2239,9,76,85,132.4250138
10103,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3333,0.53,0.1642,1,45,46,132.4626453
10104,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3182,0.49,0.2239,2,18,20,132.4770338
10105,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3182,0.53,0.2836,2,4,6,132.455451
10106,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,1,5,1,0.25,1,0.32,0.3182,0.57,0.194,0,3,3,132.4034311
10107,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.25,1,0.32,0.3485,0.61,0,0,2,2,132.3049253
10108,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,0,24,24,132.1903708
10109,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,4,88,92,132.068622
10110,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,4,258,262,131.9889319
10111,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.25,1,0.28,0.303,0.75,0.0896,16,533,549,132.002767
10112,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.81,0,15,299,314,132.1804095
10113,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.25,1,0.36,0.3485,0.5,0.1642,14,118,132,132.2313226
10114,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.25,1,0.38,0.3939,0.46,0.194,40,154,194,132.2130603
10115,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.25,1,0.4,0.4091,0.43,0.1642,40,194,234,132.2335362
10116,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.25,1,0.42,0.4242,0.44,0.2239,31,191,222,132.3043719
10117,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.5,2,0.44,0.4394,0.44,0.2836,29,176,205,132.3685667
10118,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.5,2,0.42,0.4242,0.5,0.2985,5,73,78,132.4288877
10119,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.75,3,0.4,0.4091,0.58,0.2985,1,49,50,132.4277809
10120,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.81,0.2239,5,123,128,132.4172662
10121,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,18,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.87,0.194,6,154,160,132.4488102
10122,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,19,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.87,0.194,12,162,174,132.5118982
10123,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0.5,2,0.36,0.3485,0.87,0.194,7,93,100,132.5855008
10124,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3636,0.87,0.0896,2,99,101,132.6308799
10125,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,1,5,1,0.5,2,0.36,0.3788,0.87,0,6,69,75,132.6862203
